title,category,country,experienceLevel,minSalaryUSD,maxSalaryUSD,medianSalaryUSD
IT Project Manager,Management,Qatar,Entry,24000,38000,31000
IT Project Manager,Management,Qatar,Mid,48000,85000,66000
IT Project Manager,Management,Qatar,Senior,95000,155000,125000
IT Project Manager,Management,Egypt,Entry,4000,8000,6000
IT Project Manager,Management,Egypt,Mid,9500,18000,13500
IT Project Manager,Management,Egypt,Senior,22000,45000,33000
IT Project Manager,Management,Syria,Entry,1800,3500,2600
IT Project Manager,Management,Syria,Mid,4000,7500,5800
IT Project Manager,Management,Syria,Senior,8500,16000,12200
IT Project Manager,Management,Palestine,Entry,7500,13000,10200
IT Project Manager,Management,Palestine,Mid,15000,32000,23000
IT Project Manager,Management,Palestine,Senior,35000,65000,50000
IT Project Manager,Management,Jordan,Entry,8500,14500,11500
IT Project Manager,Management,Jordan,Mid,16000,30000,23000
IT Project Manager,Management,Jordan,Senior,35000,60000,47000
IT Project Manager,Management,Morocco,Entry,6500,12000,9200
IT Project Manager,Management,Morocco,Mid,14000,25000,19500
IT Project Manager,Management,Morocco,Senior,30000,55000,42000
IT Project Manager,Management,India,Entry,6000,12000,9000
IT Project Manager,Management,India,Mid,15000,32000,23000
IT Project Manager,Management,India,Senior,35000,75000,55000
IT Project Manager,Management,Pakistan,Entry,4500,9000,6800
IT Project Manager,Management,Pakistan,Mid,11000,24000,17500
IT Project Manager,Management,Pakistan,Senior,30000,55000,42500
IT Project Manager,Management,Singapore,Entry,60000,85000,72000
IT Project Manager,Management,Singapore,Mid,90000,130000,110000
IT Project Manager,Management,Singapore,Senior,140000,195000,167000
IT Project Manager,Management,Japan,Entry,45000,68000,56000
IT Project Manager,Management,Japan,Mid,75000,105000,90000
IT Project Manager,Management,Japan,Senior,115000,160000,137000
IT Project Manager,Management,Australia,Entry,65000,90000,77000
IT Project Manager,Management,Australia,Mid,95000,140000,117000
IT Project Manager,Management,Australia,Senior,150000,210000,180000
IT Project Manager,Management,Brazil,Entry,10000,18000,14000
IT Project Manager,Management,Brazil,Mid,22000,42000,32000
IT Project Manager,Management,Brazil,Senior,45000,85000,65000
IT Project Manager,Management,South Africa,Entry,16000,28000,22000
IT Project Manager,Management,South Africa,Mid,35000,62000,48000
IT Project Manager,Management,South Africa,Senior,70000,115000,92000
IT Project Manager,Management,Nigeria,Entry,6000,12000,9000
IT Project Manager,Management,Nigeria,Mid,15000,28000,21500
IT Project Manager,Management,Nigeria,Senior,35000,65000,50000
IT Support Specialist,Support/Infrastructure,USA,Entry,40000,55000,47000
IT Support Specialist,Support/Infrastructure,USA,Mid,58000,75000,66000
IT Support Specialist,Support/Infrastructure,USA,Senior,80000,105000,92000
IT Support Specialist,Support/Infrastructure,Canada,Entry,35000,48000,41000
IT Support Specialist,Support/Infrastructure,Canada,Mid,50000,68000,59000
IT Support Specialist,Support/Infrastructure,Canada,Senior,75000,95000,85000
IT Support Specialist,Support/Infrastructure,UK,Entry,22000,32000,27000
IT Support Specialist,Support/Infrastructure,UK,Mid,35000,48000,41000
IT Support Specialist,Support/Infrastructure,UK,Senior,55000,75000,65000
IT Support Specialist,Support/Infrastructure,Germany,Entry,32000,42000,37000
IT Support Specialist,Support/Infrastructure,Germany,Mid,45000,60000,52000
IT Support Specialist,Support/Infrastructure,Germany,Senior,65000,85000,75000
IT Support Specialist,Support/Infrastructure,Netherlands,Entry,30000,40000,35000
IT Support Specialist,Support/Infrastructure,Netherlands,Mid,42000,58000,50000
IT Support Specialist,Support/Infrastructure,Netherlands,Senior,65000,82000,73000
IT Support Specialist,Support/Infrastructure,Switzerland,Entry,65000,82000,73000
IT Support Specialist,Support/Infrastructure,Switzerland,Mid,85000,105000,95000
IT Support Specialist,Support/Infrastructure,Switzerland,Senior,110000,140000,125000
IT Support Specialist,Support/Infrastructure,Saudi Arabia,Entry,10000,18000,14000
IT Support Specialist,Support/Infrastructure,Saudi Arabia,Mid,22000,38000,30000
IT Support Specialist,Support/Infrastructure,Saudi Arabia,Senior,45000,75000,60000
IT Support Specialist,Support/Infrastructure,UAE,Entry,14000,22000,18000
IT Support Specialist,Support/Infrastructure,UAE,Mid,28000,48000,38000
IT Support Specialist,Support/Infrastructure,UAE,Senior,55000,85000,70000
IT Support Specialist,Support/Infrastructure,Qatar,Entry,12000,20000,16000
IT Support Specialist,Support/Infrastructure,Qatar,Mid,25000,45000,35000
IT Support Specialist,Support/Infrastructure,Qatar,Senior,50000,80000,65000
IT Support Specialist,Support/Infrastructure,Egypt,Entry,1500,3500,2500
IT Support Specialist,Support/Infrastructure,Egypt,Mid,4000,8500,6200
IT Support Specialist,Support/Infrastructure,Egypt,Senior,10000,18000,14000
IT Support Specialist,Support/Infrastructure,Syria,Entry,800,1600,1200
IT Support Specialist,Support/Infrastructure,Syria,Mid,2000,3800,2900
IT Support Specialist,Support/Infrastructure,Syria,Senior,4500,8500,6500
IT Support Specialist,Support/Infrastructure,Palestine,Entry,3500,6500,5000
IT Support Specialist,Support/Infrastructure,Palestine,Mid,7000,13000,10000
IT Support Specialist,Support/Infrastructure,Palestine,Senior,15000,28000,21500
IT Support Specialist,Support/Infrastructure,Jordan,Entry,4000,7500,5700
IT Support Specialist,Support/Infrastructure,Jordan,Mid,8500,15500,12000
IT Support Specialist,Support/Infrastructure,Jordan,Senior,18000,30000,24000
IT Support Specialist,Support/Infrastructure,Morocco,Entry,3500,6500,5000
IT Support Specialist,Support/Infrastructure,Morocco,Mid,7500,13500,10500
IT Support Specialist,Support/Infrastructure,Morocco,Senior,15000,28000,21500
IT Support Specialist,Support/Infrastructure,India,Entry,2500,5500,4000
IT Support Specialist,Support/Infrastructure,India,Mid,6000,12000,9000
IT Support Specialist,Support/Infrastructure,India,Senior,15000,28000,21500
IT Support Specialist,Support/Infrastructure,Pakistan,Entry,2000,5000,3500
IT Support Specialist,Support/Infrastructure,Pakistan,Mid,5500,10000,7750
IT Support Specialist,Support/Infrastructure,Pakistan,Senior,12000,22000,17000
IT Support Specialist,Support/Infrastructure,Singapore,Entry,35000,48000,41500
IT Support Specialist,Support/Infrastructure,Singapore,Mid,52000,72000,62000
IT Support Specialist,Support/Infrastructure,Singapore,Senior,80000,110000,95000
IT Support Specialist,Support/Infrastructure,Japan,Entry,28000,40000,34000
IT Support Specialist,Support/Infrastructure,Japan,Mid,45000,65000,55000
IT Support Specialist,Support/Infrastructure,Japan,Senior,70000,95000,82000
IT Support Specialist,Support/Infrastructure,Australia,Entry,38000,52000,45000
IT Support Specialist,Support/Infrastructure,Australia,Mid,58000,80000,69000
IT Support Specialist,Support/Infrastructure,Australia,Senior,85000,115000,100000
IT Support Specialist,Support/Infrastructure,Brazil,Entry,5000,9500,7200
IT Support Specialist,Support/Infrastructure,Brazil,Mid,11000,20000,15500
IT Support Specialist,Support/Infrastructure,Brazil,Senior,25000,42000,33500
IT Support Specialist,Support/Infrastructure,South Africa,Entry,8000,14000,11000
IT Support Specialist,Support/Infrastructure,South Africa,Mid,16000,28000,22000
IT Support Specialist,Support/Infrastructure,South Africa,Senior,35000,58000,46500
IT Support Specialist,Support/Infrastructure,Nigeria,Entry,2800,5500,4150
IT Support Specialist,Support/Infrastructure,Nigeria,Mid,6500,12000,9250
IT Support Specialist,Support/Infrastructure,Nigeria,Senior,14000,26000,20000
Graphic Designer,Design,USA,Entry,40000,58000,48000
Graphic Designer,Design,USA,Mid,60000,85000,72000
Graphic Designer,Design,USA,Senior,85000,120000,100000
Graphic Designer,Design,Canada,Entry,35000,48000,42000
Graphic Designer,Design,Canada,Mid,52000,72000,62000
Graphic Designer,Design,Canada,Senior,75000,100000,88000
Graphic Designer,Design,UK,Entry,25000,35000,30000
Graphic Designer,Design,UK,Mid,38000,55000,46000
Graphic Designer,Design,UK,Senior,58000,85000,72000
Graphic Designer,Design,Germany,Entry,32000,42000,37000
Graphic Designer,Design,Germany,Mid,45000,60000,52000
Graphic Designer,Design,Germany,Senior,65000,90000,78000
Graphic Designer,Design,Netherlands,Entry,30000,40000,35000
Graphic Designer,Design,Netherlands,Mid,42000,58000,50000
Graphic Designer,Design,Netherlands,Senior,62000,85000,74000
Graphic Designer,Design,Switzerland,Entry,65000,82000,74000
Graphic Designer,Design,Switzerland,Mid,85000,105000,95000
Graphic Designer,Design,Switzerland,Senior,110000,140000,125000
Graphic Designer,Design,Saudi Arabia,Entry,10000,18000,14000
Graphic Designer,Design,Saudi Arabia,Mid,22000,40000,30000
Graphic Designer,Design,Saudi Arabia,Senior,45000,75000,60000
Graphic Designer,Design,UAE,Entry,12000,22000,17000
Graphic Designer,Design,UAE,Mid,28000,48000,38000
Graphic Designer,Design,UAE,Senior,55000,85000,70000
Graphic Designer,Design,Qatar,Entry,11000,20000,15500
Graphic Designer,Design,Qatar,Mid,25000,45000,35000
Graphic Designer,Design,Qatar,Senior,50000,80000,65000
Graphic Designer,Design,Egypt,Entry,1500,3500,2500
Graphic Designer,Design,Egypt,Mid,4000,8000,6000
Graphic Designer,Design,Egypt,Senior,10000,18000,13500
Graphic Designer,Design,Syria,Entry,800,1800,1300
Graphic Designer,Design,Syria,Mid,2000,4000,3000
Graphic Designer,Design,Syria,Senior,4500,8500,6500
Graphic Designer,Design,Palestine,Entry,3500,6500,5000
Graphic Designer,Design,Palestine,Mid,7500,13500,10500
Graphic Designer,Design,Palestine,Senior,15000,28000,21500
Graphic Designer,Design,Jordan,Entry,4000,7500,5700
Graphic Designer,Design,Jordan,Mid,8500,15500,12000
Graphic Designer,Design,Jordan,Senior,18000,32000,24000
Graphic Designer,Design,Morocco,Entry,3500,6500,5000
Graphic Designer,Design,Morocco,Mid,7500,13500,10500
Graphic Designer,Design,Morocco,Senior,15000,28000,21500
Graphic Designer,Design,India,Entry,2500,5500,4000
Graphic Designer,Design,India,Mid,6000,12000,9000
Graphic Designer,Design,India,Senior,15000,28000,21500
Graphic Designer,Design,Pakistan,Entry,2000,5000,3500
Graphic Designer,Design,Pakistan,Mid,5500,10000,7750
Graphic Designer,Design,Pakistan,Senior,12000,22000,17000
Graphic Designer,Design,Singapore,Entry,35000,48000,41500
Graphic Designer,Design,Singapore,Mid,52000,72000,62000
Graphic Designer,Design,Singapore,Senior,80000,110000,95000
Graphic Designer,Design,Japan,Entry,28000,40000,34000
Graphic Designer,Design,Japan,Mid,45000,65000,55000
Graphic Designer,Design,Japan,Senior,70000,95000,82000
Graphic Designer,Design,Australia,Entry,38000,52000,45000
Graphic Designer,Design,Australia,Mid,58000,80000,69000
Graphic Designer,Design,Australia,Senior,85000,115000,100000
Graphic Designer,Design,Brazil,Entry,5000,9500,7200
Graphic Designer,Design,Brazil,Mid,11000,20000,15500
Graphic Designer,Design,Brazil,Senior,25000,42000,33500
Graphic Designer,Design,South Africa,Entry,8000,14000,11000
Graphic Designer,Design,South Africa,Mid,16000,28000,22000
Graphic Designer,Design,South Africa,Senior,35000,58000,46500
Graphic Designer,Design,Nigeria,Entry,2800,5500,4150
Graphic Designer,Design,Nigeria,Mid,6500,12000,9250
Graphic Designer,Design,Nigeria,Senior,14000,26000,20000
Motion Graphics Designer,Design/Creative,USA,Entry,50000,72000,61000
Motion Graphics Designer,Design/Creative,USA,Mid,75000,105000,90000
Motion Graphics Designer,Design/Creative,USA,Senior,110000,150000,130000
Motion Graphics Designer,Design/Creative,Canada,Entry,45000,62000,54000
Motion Graphics Designer,Design/Creative,Canada,Mid,65000,90000,78000
Motion Graphics Designer,Design/Creative,Canada,Senior,95000,130000,112000
Motion Graphics Designer,Design/Creative,UK,Entry,28000,42000,35000
Motion Graphics Designer,Design/Creative,UK,Mid,45000,68000,56000
Motion Graphics Designer,Design/Creative,UK,Senior,75000,105000,90000
Motion Graphics Designer,Design/Creative,Germany,Entry,38000,52000,45000
Motion Graphics Designer,Design/Creative,Germany,Mid,55000,78000,66000
Motion Graphics Designer,Design/Creative,Germany,Senior,80000,110000,95000
Motion Graphics Designer,Design/Creative,Netherlands,Entry,35000,48000,41000
Motion Graphics Designer,Design/Creative,Netherlands,Mid,52000,72000,62000
Motion Graphics Designer,Design/Creative,Netherlands,Senior,75000,105000,90000
Motion Graphics Designer,Design/Creative,Switzerland,Entry,75000,95000,85000
Motion Graphics Designer,Design/Creative,Switzerland,Mid,100000,130000,115000
Motion Graphics Designer,Design/Creative,Switzerland,Senior,140000,180000,160000
Motion Graphics Designer,Design/Creative,Saudi Arabia,Entry,15000,28000,21000
Motion Graphics Designer,Design/Creative,Saudi Arabia,Mid,35000,65000,50000
Motion Graphics Designer,Design/Creative,Saudi Arabia,Senior,70000,110000,90000
Motion Graphics Designer,Design/Creative,UAE,Entry,18000,32000,25000
Motion Graphics Designer,Design/Creative,UAE,Mid,42000,72000,57000
Motion Graphics Designer,Design/Creative,UAE,Senior,80000,125000,102000
Motion Graphics Designer,Design/Creative,Qatar,Entry,16000,28000,22000
Motion Graphics Designer,Design/Creative,Qatar,Mid,38000,65000,51000
Motion Graphics Designer,Design/Creative,Qatar,Senior,75000,115000,95000
Motion Graphics Designer,Design/Creative,Egypt,Entry,2500,5500,4000
Motion Graphics Designer,Design/Creative,Egypt,Mid,6500,13000,9500
Motion Graphics Designer,Design/Creative,Egypt,Senior,16000,32000,24000
Motion Graphics Designer,Design/Creative,Syria,Entry,1200,2800,2000
Motion Graphics Designer,Design/Creative,Syria,Mid,3500,6500,5000
Motion Graphics Designer,Design/Creative,Syria,Senior,8000,15000,11500
Motion Graphics Designer,Design/Creative,Palestine,Entry,5000,9500,7200
Motion Graphics Designer,Design/Creative,Palestine,Mid,10500,22000,16200
Motion Graphics Designer,Design/Creative,Palestine,Senior,25000,48000,36500
Motion Graphics Designer,Design/Creative,Jordan,Entry,6000,10500,8200
Motion Graphics Designer,Design/Creative,Jordan,Mid,12000,23000,17500
Motion Graphics Designer,Design/Creative,Jordan,Senior,26000,48000,37000
Motion Graphics Designer,Design/Creative,Morocco,Entry,5000,9500,7200
Motion Graphics Designer,Design/Creative,Morocco,Mid,10500,19000,14700
Motion Graphics Designer,Design/Creative,Morocco,Senior,22000,40000,31000
Motion Graphics Designer,Design/Creative,India,Entry,4000,8500,6200
Motion Graphics Designer,Design/Creative,India,Mid,11000,22000,16500
Motion Graphics Designer,Design/Creative,India,Senior,28000,52000,40000
Motion Graphics Designer,Design/Creative,Pakistan,Entry,3000,6500,4700
Motion Graphics Designer,Design/Creative,Pakistan,Mid,8500,17000,12700
Motion Graphics Designer,Design/Creative,Pakistan,Senior,22000,40000,31000
Motion Graphics Designer,Design/Creative,Singapore,Entry,42000,62000,52000
Motion Graphics Designer,Design/Creative,Singapore,Mid,65000,95000,80000
Motion Graphics Designer,Design/Creative,Singapore,Senior,105000,145000,125000
Motion Graphics Designer,Design/Creative,Japan,Entry,35000,52000,43000
Motion Graphics Designer,Design/Creative,Japan,Mid,55000,82000,68000
Motion Graphics Designer,Design/Creative,Japan,Senior,85000,120000,102000
Motion Graphics Designer,Design/Creative,Australia,Entry,45000,65000,55000
Motion Graphics Designer,Design/Creative,Australia,Mid,72000,102000,87000
Motion Graphics Designer,Design/Creative,Australia,Senior,110000,150000,130000
Motion Graphics Designer,Design/Creative,Brazil,Entry,7000,13500,10200
Motion Graphics Designer,Design/Creative,Brazil,Mid,16000,30000,23000
Motion Graphics Designer,Design/Creative,Brazil,Senior,35000,60000,47500
Motion Graphics Designer,Design/Creative,South Africa,Entry,11000,20000,15500
Motion Graphics Designer,Design/Creative,South Africa,Mid,24000,42000,33000
Motion Graphics Designer,Design/Creative,South Africa,Senior,52000,85000,68500
Motion Graphics Designer,Design/Creative,Nigeria,Entry,4000,8500,6250
Motion Graphics Designer,Design/Creative,Nigeria,Mid,10500,19500,15000
Motion Graphics Designer,Design/Creative,Nigeria,Senior,25000,45000,35000
Product Designer,Design/Product,USA,Entry,75000,105000,90000
Product Designer,Design/Product,USA,Mid,110000,150000,130000
Product Designer,Design/Product,USA,Senior,155000,220000,185000
Product Designer,Design/Product,Canada,Entry,65000,85000,75000
Product Designer,Design/Product,Canada,Mid,90000,125000,107000
Product Designer,Design/Product,Canada,Senior,130000,175000,152000
Product Designer,Design/Product,UK,Entry,40000,60000,50000
Product Designer,Design/Product,UK,Mid,65000,95000,80000
Product Designer,Design/Product,UK,Senior,100000,145000,122000
Product Designer,Design/Product,Germany,Entry,50000,70000,60000
Product Designer,Design/Product,Germany,Mid,75000,100000,87000
Product Designer,Design/Product,Germany,Senior,110000,150000,130000
Product Designer,Design/Product,Netherlands,Entry,45000,65000,55000
Product Designer,Design/Product,Netherlands,Mid,70000,95000,82000
Product Designer,Design/Product,Netherlands,Senior,100000,140000,120000
Product Designer,Design/Product,Switzerland,Entry,95000,120000,107000
Product Designer,Design/Product,Switzerland,Mid,125000,160000,142000
Product Designer,Design/Product,Switzerland,Senior,170000,220000,195000
Product Designer,Design/Product,Saudi Arabia,Entry,22000,35000,28500
Product Designer,Design/Product,Saudi Arabia,Mid,45000,75000,60000
Product Designer,Design/Product,Saudi Arabia,Senior,85000,140000,112000
Product Designer,Design/Product,UAE,Entry,28000,42000,35000
Product Designer,Design/Product,UAE,Mid,55000,90000,72500
Product Designer,Design/Product,UAE,Senior,100000,160000,130000
Product Designer,Design/Product,Qatar,Entry,25000,38000,31500
Product Designer,Design/Product,Qatar,Mid,50000,85000,67500
Product Designer,Design/Product,Qatar,Senior,95000,150000,122500
Product Designer,Design/Product,Egypt,Entry,4000,8000,6000
Product Designer,Design/Product,Egypt,Mid,9000,18000,13500
Product Designer,Design/Product,Egypt,Senior,22000,45000,33500
Product Designer,Design/Product,Syria,Entry,2000,4500,3250
Product Designer,Design/Product,Syria,Mid,5000,9500,7250
Product Designer,Design/Product,Syria,Senior,12000,22000,17000
Product Designer,Design/Product,Palestine,Entry,7500,14000,10750
Product Designer,Design/Product,Palestine,Mid,16000,32000,24000
Product Designer,Design/Product,Palestine,Senior,35000,65000,50000
Product Designer,Design/Product,Jordan,Entry,8500,15000,11750
Product Designer,Design/Product,Jordan,Mid,18000,34000,26000
Product Designer,Design/Product,Jordan,Senior,38000,65000,51500
Product Designer,Design/Product,Morocco,Entry,7000,13000,10000
Product Designer,Design/Product,Morocco,Mid,15000,28000,21500
Product Designer,Design/Product,Morocco,Senior,32000,55000,43500
Product Designer,Design/Product,India,Entry,6000,12000,9000
Product Designer,Design/Product,India,Mid,15000,32000,23500
Product Designer,Design/Product,India,Senior,40000,75000,57500
Product Designer,Design/Product,Pakistan,Entry,4500,9500,7000
Product Designer,Design/Product,Pakistan,Mid,12000,25000,18500
Product Designer,Design/Product,Pakistan,Senior,35000,65000,50000
Product Designer,Design/Product,Singapore,Entry,60000,85000,72500
Product Designer,Design/Product,Singapore,Mid,90000,130000,110000
Product Designer,Design/Product,Singapore,Senior,145000,200000,172500
Product Designer,Design/Product,Japan,Entry,50000,75000,62500
Product Designer,Design/Product,Japan,Mid,80000,115000,97500
Product Designer,Design/Product,Japan,Senior,125000,175000,150000
Product Designer,Design/Product,Australia,Entry,65000,95000,80000
Product Designer,Design/Product,Australia,Mid,105000,150000,127500
Product Designer,Design/Product,Australia,Senior,160000,220000,190000
Product Designer,Design/Product,Brazil,Entry,11000,20000,15500
Product Designer,Design/Product,Brazil,Mid,24000,45000,34500
Product Designer,Design/Product,Brazil,Senior,52000,95000,73500
Product Designer,Design/Product,South Africa,Entry,16000,28000,22000
Product Designer,Design/Product,South Africa,Mid,35000,60000,47500
Product Designer,Design/Product,South Africa,Senior,75000,120000,97500
Product Designer,Design/Product,Nigeria,Entry,7000,14000,10500
Product Designer,Design/Product,Nigeria,Mid,18000,35000,26500
Product Designer,Design/Product,Nigeria,Senior,42000,75000,58500
Network Engineer,Infrastructure,USA,Entry,60000,85000,72000
Network Engineer,Infrastructure,USA,Mid,90000,120000,105000
Network Engineer,Infrastructure,USA,Senior,125000,170000,145000
Network Engineer,Infrastructure,Canada,Entry,50000,70000,60000
Network Engineer,Infrastructure,Canada,Mid,75000,105000,90000
Network Engineer,Infrastructure,Canada,Senior,110000,145000,125000
Network Engineer,Infrastructure,UK,Entry,32000,48000,40000
Network Engineer,Infrastructure,UK,Mid,52000,78000,65000
Network Engineer,Infrastructure,UK,Senior,85000,115000,100000
Network Engineer,Infrastructure,Germany,Entry,45000,60000,52000
Network Engineer,Infrastructure,Germany,Mid,65000,85000,75000
Network Engineer,Infrastructure,Germany,Senior,90000,120000,105000
Network Engineer,Infrastructure,Netherlands,Entry,40000,55000,48000
Network Engineer,Infrastructure,Netherlands,Mid,60000,82000,71000
Network Engineer,Infrastructure,Netherlands,Senior,85000,115000,100000
Network Engineer,Infrastructure,Switzerland,Entry,85000,110000,98000
Network Engineer,Infrastructure,Switzerland,Mid,115000,145000,130000
Network Engineer,Infrastructure,Switzerland,Senior,150000,190000,170000
Network Engineer,Infrastructure,Saudi Arabia,Entry,18000,32000,25000
Network Engineer,Infrastructure,Saudi Arabia,Mid,38000,65000,52000
Network Engineer,Infrastructure,Saudi Arabia,Senior,70000,110000,90000
Network Engineer,Infrastructure,UAE,Entry,22000,35000,28000
Network Engineer,Infrastructure,UAE,Mid,45000,75000,60000
Network Engineer,Infrastructure,UAE,Senior,80000,130000,105000
Network Engineer,Infrastructure,Qatar,Entry,20000,32000,26000
Network Engineer,Infrastructure,Qatar,Mid,42000,72000,57000
Network Engineer,Infrastructure,Qatar,Senior,75000,120000,98000
Network Engineer,Infrastructure,Egypt,Entry,3000,6500,4800
Network Engineer,Infrastructure,Egypt,Mid,7500,14000,10800
Network Engineer,Infrastructure,Egypt,Senior,16000,30000,23000
Network Engineer,Infrastructure,Syria,Entry,1500,3500,2500
Network Engineer,Infrastructure,Syria,Mid,4000,7500,5800
Network Engineer,Infrastructure,Syria,Senior,8500,15000,11800
Network Engineer,Infrastructure,Palestine,Entry,6000,11000,8500
Network Engineer,Infrastructure,Palestine,Mid,12500,25000,18500
Network Engineer,Infrastructure,Palestine,Senior,26000,48000,37000
Network Engineer,Infrastructure,Jordan,Entry,7000,12000,9500
Network Engineer,Infrastructure,Jordan,Mid,13500,24000,18800
Network Engineer,Infrastructure,Jordan,Senior,26000,45000,35500
Network Engineer,Infrastructure,Morocco,Entry,5500,10000,7800
Network Engineer,Infrastructure,Morocco,Mid,11000,20000,15500
Network Engineer,Infrastructure,Morocco,Senior,22000,40000,31000
Network Engineer,Infrastructure,India,Entry,4500,9000,6800
Network Engineer,Infrastructure,India,Mid,11000,22000,16500
Network Engineer,Infrastructure,India,Senior,26000,50000,38000
Network Engineer,Infrastructure,Pakistan,Entry,3500,7500,5500
Network Engineer,Infrastructure,Pakistan,Mid,9000,18000,13500
Network Engineer,Infrastructure,Pakistan,Senior,20000,38000,29000
Network Engineer,Infrastructure,Singapore,Entry,50000,70000,60000
Network Engineer,Infrastructure,Singapore,Mid,78000,110000,94000
Network Engineer,Infrastructure,Singapore,Senior,120000,165000,142000
Network Engineer,Infrastructure,Japan,Entry,42000,62000,52000
Network Engineer,Infrastructure,Japan,Mid,65000,88000,76000
Network Engineer,Infrastructure,Japan,Senior,95000,135000,115000
Network Engineer,Infrastructure,Australia,Entry,55000,78000,66000
Network Engineer,Infrastructure,Australia,Mid,82000,115000,98000
Network Engineer,Infrastructure,Australia,Senior,120000,165000,142000
Network Engineer,Infrastructure,Brazil,Entry,8500,15000,11800
Network Engineer,Infrastructure,Brazil,Mid,17000,32000,24500
Network Engineer,Infrastructure,Brazil,Senior,35000,60000,47500
Network Engineer,Infrastructure,South Africa,Entry,13000,22000,17500
Network Engineer,Infrastructure,South Africa,Mid,27000,48000,37500
Network Engineer,Infrastructure,South Africa,Senior,55000,88000,71500
Network Engineer,Infrastructure,Nigeria,Entry,5000,9500,7200
Network Engineer,Infrastructure,Nigeria,Mid,12000,22000,17000
Network Engineer,Infrastructure,Nigeria,Senior,25000,42000,33500
Database Administrator,Data/Engineering,USA,Entry,65000,90000,78000
Database Administrator,Data/Engineering,USA,Mid,95000,135000,115000
Database Administrator,Data/Engineering,USA,Senior,140000,190000,165000
Database Administrator,Data/Engineering,Canada,Entry,55000,75000,65000
Database Administrator,Data/Engineering,Canada,Mid,80000,110000,95000
Database Administrator,Data/Engineering,Canada,Senior,115000,155000,135000
Database Administrator,Data/Engineering,UK,Entry,35000,52000,43000
Database Administrator,Data/Engineering,UK,Mid,55000,82000,68000
Database Administrator,Data/Engineering,UK,Senior,90000,125000,105000
Database Administrator,Data/Engineering,Germany,Entry,48000,65000,56000
Database Administrator,Data/Engineering,Germany,Mid,70000,95000,82000
Database Administrator,Data/Engineering,Germany,Senior,100000,140000,120000
Database Administrator,Data/Engineering,Netherlands,Entry,42000,58000,50000
Database Administrator,Data/Engineering,Netherlands,Mid,65000,90000,78000
Database Administrator,Data/Engineering,Netherlands,Senior,95000,130000,112000
Database Administrator,Data/Engineering,Switzerland,Entry,90000,115000,102000
Database Administrator,Data/Engineering,Switzerland,Mid,120000,150000,135000
Database Administrator,Data/Engineering,Switzerland,Senior,160000,210000,185000
Database Administrator,Data/Engineering,Saudi Arabia,Entry,20000,35000,28000
Database Administrator,Data/Engineering,Saudi Arabia,Mid,40000,75000,58000
Database Administrator,Data/Engineering,Saudi Arabia,Senior,80000,130000,105000
Database Administrator,Data/Engineering,UAE,Entry,25000,40000,32000
Database Administrator,Data/Engineering,UAE,Mid,50000,85000,68000
Database Administrator,Data/Engineering,UAE,Senior,90000,145000,118000
Database Administrator,Data/Engineering,Qatar,Entry,22000,38000,30000
Database Administrator,Data/Engineering,Qatar,Mid,45000,80000,62000
Database Administrator,Data/Engineering,Qatar,Senior,85000,140000,112000
Database Administrator,Data/Engineering,Egypt,Entry,4000,8000,6000
Database Administrator,Data/Engineering,Egypt,Mid,9000,16000,12500
Database Administrator,Data/Engineering,Egypt,Senior,18000,35000,26000
Database Administrator,Data/Engineering,Syria,Entry,2000,4000,3000
Database Administrator,Data/Engineering,Syria,Mid,4500,8500,6500
Database Administrator,Data/Engineering,Syria,Senior,9500,16000,12500
Database Administrator,Data/Engineering,Palestine,Entry,7000,13000,10000
Database Administrator,Data/Engineering,Palestine,Mid,15000,32000,23000
Database Administrator,Data/Engineering,Palestine,Senior,35000,65000,50000
Database Administrator,Data/Engineering,Jordan,Entry,8000,14000,11000
Database Administrator,Data/Engineering,Jordan,Mid,16000,32000,24000
Database Administrator,Data/Engineering,Jordan,Senior,35000,60000,47500
Database Administrator,Data/Engineering,Morocco,Entry,6500,12000,9200
Database Administrator,Data/Engineering,Morocco,Mid,14000,26000,20000
Database Administrator,Data/Engineering,Morocco,Senior,32000,55000,43000
Database Administrator,Data/Engineering,India,Entry,6000,12000,9000
Database Administrator,Data/Engineering,India,Mid,15000,32000,23000
Database Administrator,Data/Engineering,India,Senior,35000,70000,52000
Database Administrator,Data/Engineering,Pakistan,Entry,4500,9500,7000
Database Administrator,Data/Engineering,Pakistan,Mid,11000,25000,18000
Database Administrator,Data/Engineering,Pakistan,Senior,30000,55000,42000
Database Administrator,Data/Engineering,Singapore,Entry,55000,80000,67000
Database Administrator,Data/Engineering,Singapore,Mid,85000,120000,102000
Database Administrator,Data/Engineering,Singapore,Senior,130000,175000,152000
Database Administrator,Data/Engineering,Japan,Entry,45000,65000,55000
Database Administrator,Data/Engineering,Japan,Mid,75000,105000,90000
Database Administrator,Data/Engineering,Japan,Senior,110000,150000,130000
Database Administrator,Data/Engineering,Australia,Entry,60000,85000,72000
Database Administrator,Data/Engineering,Australia,Mid,90000,130000,110000
Database Administrator,Data/Engineering,Australia,Senior,140000,190000,165000
Database Administrator,Data/Engineering,Brazil,Entry,10000,18000,14000
Database Administrator,Data/Engineering,Brazil,Mid,22000,42000,32000
Database Administrator,Data/Engineering,Brazil,Senior,48000,85000,66000
Database Administrator,Data/Engineering,South Africa,Entry,15000,26000,20000
